State,Market,Variety,Arrivals,Min_Price,Max_price,Modal_price,Date,Grade,Identifier,Market_Key,Market_Identifier
Karnataka,Kolar,Tomato,4114,400,1800,933,18-01-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,4188,400,1333,733,07-02-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,4435,400,1400,800,08-02-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,4467,433,1533,833,09-02-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,4585,400,1600,833,24-01-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,5008,466,1533,933,06-01-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,40,334,1000,600,09-03-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,46,1335,4330,3000,17-11-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,64,1100,3400,2834,15-05-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,65,300,1000,667,09-04-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,70,667,2334,2000,17-01-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,72,1334,4500,2800,11-06-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,74,500,2667,2134,05-05-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,74,1667,5000,3167,12-06-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,76,1167,4000,3200,22-05-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,77,667,3334,3000,27-05-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,80,1000,2534,2134,16-01-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,80,1400,4334,4000,05-06-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,83,306,800,534,10-03-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,83,1334,4334,2834,13-11-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,84,267,1000,734,17-03-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,84,534,2667,2200,08-05-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,85,667,3667,3200,29-05-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,86,1000,3667,3167,11-11-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,86,1066,4500,3834,20-05-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,88,1334,5334,4000,14-06-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,90,334,1600,1134,17-04-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,93,1000,4000,3334,23-11-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,93,1334,5000,4500,20-11-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,94,1200,3700,2800,18-11-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,95,500,2534,1934,11-05-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,95,1034,4067,3134,17-05-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,95,1134,4334,4000,19-05-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,97,500,2334,1534,01-05-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,98,320,1000,667,06-03-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,100,1000,2667,2334,15-01-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,102,2000,7334,6000,14-11-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,103,500,1200,667,11-04-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,103,1167,4667,4134,25-05-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,103,1667,5334,4667,21-11-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,104,400,2000,1667,29-11-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,105,300,1000,667,08-03-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,105,334,734,567,05-03-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,105,1000,4167,3500,21-05-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,106,280,734,534,03-04-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,106,1000,4000,3534,02-06-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,106,1000,4334,3334,18-05-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,106,1067,4334,3800,24-05-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,107,467,2534,2000,06-05-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,107,1000,4334,3500,22-11-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,108,300,1000,700,25-03-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,108,1500,5000,4334,08-06-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,109,300,667,467,15-03-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,109,1500,4667,3000,10-06-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,109,1667,5334,3000,12-11-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,110,267,567,367,01-04-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,110,300,667,500,20-03-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,110,300,667,534,04-03-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,110,1000,4667,3453,03-01-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,111,1330,4530,3667,19-11-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,112,400,2334,1667,26-04-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,113,800,4000,3400,31-05-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,113,1234,3667,2800,13-05-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,114,1334,5334,4734,08-01-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,117,300,667,467,18-03-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,117,400,1800,1534,28-04-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,118,334,1867,1134,24-04-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,119,267,667,467,28-03-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,119,1000,4667,3500,15-06-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,121,314,1000,734,23-03-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,122,334,1000,734,07-03-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,122,347,867,600,16-02-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,122,834,4000,3667,28-05-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,123,434,2000,1234,29-04-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,124,800,3000,2500,24-11-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,125,300,867,600,22-02-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,125,314,1400,967,21-04-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,127,267,734,500,26-03-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,127,1000,4000,3400,23-05-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,130,307,634,434,16-03-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,130,334,1334,1000,22-04-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,132,534,3000,2567,12-05-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,132,1000,3334,2733,14-05-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,133,567,3000,2534,09-05-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,134,800,3000,2534,26-11-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,134,1166,4534,3667,06-01-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,134,1334,4667,4134,04-06-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,135,334,800,534,26-02-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,135,834,3334,2800,26-05-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,135,834,4000,3534,30-05-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,135,1334,4667,3867,09-06-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,136,533,2133,1333,30-04-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,137,233,600,400,27-03-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,139,334,934,600,01-03-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,140,667,3000,2400,18-01-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,140,800,2800,2200,28-11-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,141,334,867,667,21-02-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,141,534,2334,1534,04-05-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,142,334,734,534,21-03-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,142,367,2000,1267,25-04-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,143,1400,4834,4267,07-06-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,144,533,2666,2167,10-05-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,144,667,3000,2400,25-11-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,145,267,667,480,30-03-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,147,300,700,500,22-03-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,147,334,1067,800,24-03-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,147,400,1334,1066,20-01-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,148,834,3667,3167,01-06-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,150,300,1500,1100,23-04-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,150,334,734,534,14-03-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,151,320,800,634,23-02-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,153,334,1000,734,18-02-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,153,334,1667,1200,19-01-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,154,400,1600,1000,24-01-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,154,667,3334,2667,16-06-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,156,500,2667,2134,07-05-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,158,667,2800,2334,27-11-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,159,300,734,534,13-02-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,160,300,800,634,19-02-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,160,300,867,534,02-03-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,160,500,2000,1434,24-10-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,161,320,800,534,12-03-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,162,300,667,500,02-04-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,162,1334,5000,4334,06-06-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,163,280,734,487,19-03-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,163,467,2000,1734,27-04-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,165,346,967,700,25-02-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,166,367,1000,634,27-02-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,167,334,934,600,28-02-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,167,500,1667,1200,21-01-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,171,300,800,534,20-02-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,172,466,1667,1200,23-01-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,173,300,734,467,03-03-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,173,334,1334,1000,12-04-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,173,667,3134,2534,16-12-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,176,300,667,467,11-03-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,176,1000,3334,2800,09-01-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,178,300,667,500,29-03-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,179,667,3000,2400,21-12-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,181,367,967,667,06-04-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,181,500,2334,1867,06-12-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,181,667,2534,2067,27-12-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,181,834,4000,3000,01-01-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,181,1667,5667,4334,13-06-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,182,267,667,500,04-04-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,182,334,1000,734,15-02-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,182,1167,4334,3834,03-06-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,182,1334,5334,4667,16-11-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,182,1667,6667,5667,15-11-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,183,667,3200,2600,15-12-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,184,267,600,400,31-03-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,185,334,1734,1134,25-10-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,185,667,5000,4000,04-01-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,185,1000,3000,2665,10-11-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,185,1000,4667,3334,02-01-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,186,300,667,534,17-02-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,186,434,2167,1500,05-12-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,186,533,2334,1934,13-12-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,188,300,667,467,13-03-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,188,300,800,600,07-04-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,190,400,2266,1167,20-10-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,191,534,2734,2267,22-12-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,192,667,3000,2534,28-12-2015,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,194,300,1000,667,29-02-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,194,400,1334,1000,26-01-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
Karnataka,Kolar,Tomato,194,400,1666,1167,22-01-2016,FAQ,Karnataka_Kolar_Tomato_FAQ,Kar,Karnataka_Kolar_Tomato_FAQ
